63898 200710  1.302  -86.5707   38.8882    20.9    10.4    15.7    15.5 -9999.0    11.0 R    27.5     9.0    15.8
63898 200902  1.302  -86.5707   38.8882     6.9    -2.9     2.0     1.9    64.8    10.1 R    10.4    -4.7     1.7
63898 200903  1.302  -86.5707   38.8882    14.1     3.3     8.7     8.7    76.7    14.4 R    21.6     1.9     9.7
63898 200904  1.302  -86.5707   38.8882    17.9     8.0    12.9    12.7   153.7    16.7 R    24.5     6.7    13.4
63898 200905  1.302  -86.5707   38.8882    22.3    11.7    17.0    17.4   171.9    20.8 R    27.1    11.0    18.2
63898 200906  1.302  -86.5707   38.8882    27.4    17.3    22.3    22.4   127.0    23.0 R    32.1    16.7    23.6
63898 200907  2.402  -86.5707   38.8882    25.1    16.1    20.6    20.7   196.1    19.9 R    34.1    15.2    22.4
63898 200908  2.402  -86.5707   38.8882    26.9    17.0    22.0    21.8    43.4    20.9 R    32.3    16.2    23.0
63898 200909  2.402  -86.5707   38.8882    24.2    14.7    19.4    19.0   183.2    14.7 R    28.9    14.1    19.7
63898 200910  2.402  -86.5707   38.8882    15.5     6.5    11.0    11.1   185.2     9.4 R    18.9     5.9    11.3
63898 200911  2.402  -86.5707   38.8882    13.8     4.2     9.0     9.1    22.7     7.9 R    16.7     3.3     8.8
63898 200912  2.402  -86.5707   38.8882     3.9    -3.9     0.0     0.1    84.8     4.4 R     5.9    -4.4     0.2
63898 201001  2.402  -86.5707   38.8882     0.2    -6.8    -3.3    -3.3    61.6     6.3 R     2.7    -7.3    -2.9
63898 201002  2.402  -86.5707   38.8882     1.1    -6.1    -2.5    -2.4    54.5     8.4 R     3.7    -7.4    -2.3
63898 201003  2.402  -86.5707   38.8882    13.5     2.9     8.2     8.2    78.4    13.1 R    18.8     2.0     8.8
63898 201004  2.402  -86.5707   38.8882    21.4     9.5    15.4    15.9   102.2    19.0 R    25.4     8.4    16.1
63898 201005  2.402  -86.5707   38.8882    23.3    13.5    18.4    18.4   161.0    18.0 R    27.3    13.0    19.2
63898 201006  2.402  -86.5707   38.8882    28.8    18.8    23.8    23.8   246.8    24.3 R    33.9    17.9    24.8
63898 201007  2.402  -86.5707   38.8882    30.1    20.0    25.0    24.8    61.5    23.5 R    39.2    19.1    26.6
63898 201008  2.402  -86.5707   38.8882    31.4    19.2    25.3    25.0    33.9    22.6 R    43.4    17.7    27.0
63898 201009  2.402  -86.5707   38.8882    27.7    13.8    20.8    20.8    17.0    17.6 R    37.3    11.9    21.4
63898 201010  2.402  -86.5707   38.8882    21.6     7.7    14.7    14.5    31.3    13.4 R    29.5     5.1    14.2
63898 201011  2.402  -86.5707   38.8882    13.5     1.6     7.6     7.6   175.4     7.9 R    17.3    -0.4     6.7
63898 201012  2.402  -86.5707   38.8882     0.4    -5.9    -2.8    -2.6    46.6     5.2 R     1.7    -8.0    -3.2
63898 201101  2.402  -86.5707   38.8882     0.4    -6.8    -3.2    -3.1    44.8     6.3 R     2.6    -8.6    -3.3
63898 201102  2.402  -86.5707   38.8882     7.7    -2.3     2.7     2.4    94.6     7.8 R    11.3    -4.1     2.6
63898 201103  2.402  -86.5707   38.8882    12.0     3.0     7.5     7.4   101.1    11.6 R    18.5     1.6     7.9
63898 201104  2.402  -86.5707   38.8882    19.8     8.8    14.3    14.2   306.7    14.2 R    23.6     7.5    14.2
63898 201105  2.402  -86.5707   38.8882    22.4    12.7    17.5    17.5   171.6    17.4 R    27.1    11.8    17.9
63898 201106  2.402  -86.5707   38.8882    27.4    17.7    22.5    22.5   155.6    23.1 R    35.2    16.2    23.5
63898 201107  2.402  -86.5707   38.8882    31.0    21.1    26.1    25.9   101.9    24.7 R    34.8    20.3    26.1
63898 201108  2.402  -86.5707   38.8882    29.0    17.8    23.4    23.3    83.3    22.8 R    33.8    16.7    23.6
63898 201109  2.402  -86.5707   38.8882    22.5    13.7    18.1    17.7   127.7    13.7 R    27.3    12.6    17.8
63898 201110  2.402  -86.5707   38.8882    18.8     7.1    13.0    12.9    66.4    13.6 R    22.1     5.4    12.1
63898 201111  2.402  -86.5707   38.8882    14.1     5.1     9.6     9.6   177.7     7.0 R    15.6     3.5     8.8
63898 201112  2.402  -86.5707   38.8882     7.9    -0.1     3.9     4.0   131.3     5.5 R    10.6    -1.5     3.5
63898 201201  2.402  -86.5707   38.8882     6.5    -2.8     1.8     1.8   111.4     6.3 R     9.0    -4.8     1.4
63898 201202  2.402  -86.5707   38.8882     8.2    -0.8     3.7     3.8    37.3    10.0 R    13.2    -3.2     3.6
63898 201203  2.402  -86.5707   38.8882    19.6     8.4    14.0    13.9    49.8    16.1 R    28.8     5.8    14.1
63898 201204  2.412  -86.5707   38.8882    19.1     6.7    12.9    13.0   112.7    19.5 R    32.9     2.4    13.3
63898 201205  2.412  -86.5707   38.8882    26.0    14.4    20.2    20.3    72.9    23.3 C    33.3    10.5    19.8
63898 201206  2.412  -86.5707   38.8882    29.3    16.0    22.7    23.0     4.0    25.1 C    44.7    12.1    24.6
63898 201207  2.412  -86.5707   38.8882    34.5    20.6    27.6    27.1    48.4    22.5 C    53.6    18.4    30.3
63898 201208  2.412  -86.5707   38.8882    30.4    16.5    23.5    23.4    62.2    20.3 C    47.3    13.6    25.4
63898 201209  2.412  -86.5707   38.8882    23.5    13.0    18.2    18.2   190.2    14.5 C    27.5    10.4    17.4
63898 201210  2.412  -86.5707   38.8882    17.1     6.9    12.0    11.9    89.9    11.5 C    19.7     3.7    10.5
63898 201211  2.412  -86.5707   38.8882    11.4     0.4     5.9     6.0    32.0     8.9 C    13.7    -3.0     3.9
63898 201212  2.412  -86.5707   38.8882     8.4     0.7     4.5     4.6   112.2     4.5 C     8.7    -2.0     3.1
63898 201301  2.412  -86.5707   38.8882     5.2    -4.0     0.6     0.7   137.1     6.3 C     6.4    -7.4    -0.8
63898 201302  2.412  -86.5707   38.8882     5.2    -3.8     0.7     0.4    67.1     8.9 C     8.8    -6.8    -0.2
63898 201303  2.422  -86.5707   38.8882     6.9    -1.3     2.8     2.8    82.7    11.6 C    13.6    -4.1     2.7
63898 201304  2.422  -86.5707   38.8882    18.0     6.5    12.3    12.4   111.1    16.4 C    22.3     3.4    11.4
63898 201305  2.422  -86.5707   38.8882    22.8    12.9    17.8    18.0   120.3    18.0 C    25.2    11.2    17.1
63898 201306  2.422  -86.5707   38.8882    26.8    17.1    22.0    21.7   161.3    20.4 C    30.1    15.4    21.2
63898 201307  2.422  -86.5707   38.8882    27.0    17.9    22.5    22.5    56.6    20.7 C    31.0    16.3    22.3
63898 201308  2.422  -86.5707   38.8882    28.5    17.4    22.9    22.8    24.9    20.4 C    33.6    15.6    22.6
63898 201309  2.422  -86.5707   38.8882    25.9    14.6    20.2    19.9    40.9    16.4 C    32.1    12.2    19.7
63898 201310  2.422  -86.5707   38.8882    18.3     7.7    13.0    12.9   146.1    10.4 C    22.0     5.1    11.8
63898 201311  2.422  -86.5707   38.8882     9.9     0.2     5.0     5.2    47.5     8.1 C    12.4    -3.0     3.7
63898 201312  2.422  -86.5707   38.8882     5.1    -3.3     0.9     0.6   184.1     5.3 C     5.2    -6.9    -1.2
63898 201401  2.422  -86.5707   38.8882     1.3    -9.9    -4.3    -4.5    72.6     7.1 C     1.6   -14.3    -6.0
63898 201402  2.422  -86.5707   38.8882     1.8    -7.4    -2.8    -2.7    54.6    10.7 C     4.4   -11.2    -4.2
63898 201403  2.422  -86.5707   38.8882    10.1    -2.2     3.9     3.9    61.4    15.1 C    19.1    -6.7     3.8
63898 201404  2.422  -86.5707   38.8882    18.8     7.6    13.2    13.4   219.8    17.4 C    29.1     3.3    13.3
63898 201405  2.422  -86.5707   38.8882    23.3    12.8    18.0    18.0   171.9    20.4 C    28.6    10.3    17.5
63898 201406  2.422  -86.5707   38.8882    27.4    18.0    22.7    22.6   113.4    20.4 C    32.5    15.7    22.3
63898 201407  2.422  -86.5707   38.8882    26.2    15.8    21.0    21.0   142.0    21.8 C    32.1    13.6    20.9
63898 201408  2.422  -86.5707   38.8882    27.3    18.4    22.9    22.6   137.0    16.6 C    33.0    16.5    22.5
63898 201409  2.422  -86.5707   38.8882    23.6    12.4    18.0    18.0    78.3    16.4 C    28.3    10.2    17.4
63898 201410  2.422  -86.5707   38.8882    17.9     7.7    12.8    12.8   133.1     9.6 C    20.1     5.0    11.4
63898 201411  2.422  -86.5707   38.8882     7.6    -1.5     3.1     3.3    79.3     6.9 C    10.1    -4.4     2.1
63898 201412  2.422  -86.5707   38.8882     5.1    -1.1     2.0     1.9    94.8     4.1 C     7.6    -3.1     1.5
63898 201501  2.422  -86.5707   38.8882     3.0    -5.9    -1.5    -1.4    77.3     6.6 C     6.8    -9.1    -2.0
63898 201502  2.422  -86.5707   38.8882     0.0   -10.2    -5.1    -4.9    50.9     9.9 C     2.7   -14.5    -6.2
63898 201503  2.422  -86.5707   38.8882    10.6     0.4     5.5     5.7   152.2    13.0 C    16.6    -3.5     5.0
63898 201504  2.422  -86.5707   38.8882    18.5     8.0    13.3    13.5   118.2    16.2 C    25.6     4.3    12.8
63898 201505  2.422  -86.5707   38.8882    23.9    13.2    18.5    18.7    64.5    18.7 C    29.9    10.6    18.3
63898 201506  2.422  -86.5707   38.8882    27.2    17.7    22.4    22.3   201.6    19.9 C    33.7    15.8    22.6
63898 201507  2.422  -86.5707   38.8882    28.2    18.8    23.5    23.5    65.3    19.6 C    33.0    17.3    23.7
63898 201508  2.422  -86.5707   38.8882    27.4    16.5    21.9    21.7    49.9    20.0 C    35.8    14.4    22.1
63898 201509  2.422  -86.5707   38.8882    26.7    14.7    20.7    20.5    50.6    16.4 C    36.4    12.1    20.6
63898 201510  2.422  -86.5707   38.8882    19.6     8.6    14.1    14.1    86.7    11.9 C    25.8     5.3    13.0
63898 201511  2.422  -86.5707   38.8882    14.7     4.8     9.7     9.7    97.7     7.7 C    16.9     1.0     7.5
63898 201512  2.422  -86.5707   38.8882    11.0     2.9     6.9     6.7   114.8     4.1 C    12.0     0.4     5.5
63898 201601  2.422  -86.5707   38.8882     3.8    -5.4    -0.8    -0.9    57.4     7.2 C     5.4    -9.2    -2.4
63898 201602  2.422  -86.5707   38.8882     7.0    -2.2     2.4     2.4    94.3    10.0 C    11.7    -5.4     1.7
63898 201603  2.422  -86.5707   38.8882    15.1     5.2    10.1    10.0   171.6    11.5 C    22.0     1.7     9.6
63898 201604  2.422  -86.5707   38.8882    18.4     7.1    12.7    13.1   133.6    16.7 C    24.1     3.4    12.2
63898 201605  2.422  -86.5707   38.8882    21.6    11.2    16.4    16.4    80.6    18.1 C    28.6     8.4    16.6
63898 201606  2.422  -86.5707   38.8882    28.5    17.6    23.1    23.2   105.7    23.0 C    34.1    15.2    23.0
63898 201607  2.422  -86.5707   38.8882    28.5    19.4    23.9    23.8   183.6    19.0 C    34.0    17.9    24.2
63898 201608  2.422  -86.5707   38.8882    28.9    20.3    24.6    24.3   211.5    17.8 C    34.1    19.3    24.7
63898 201609  2.422  -86.5707   38.8882    26.9    15.6    21.3    21.0    72.9    16.2 C    33.0    14.2    21.3
63898 201610  2.422  -86.5707   38.8882    21.8    10.7    16.2    16.0    75.0    11.5 C    27.8     8.9    16.0
63898 201611  2.422  -86.5707   38.8882    14.9     3.8     9.4     9.4    72.0     8.3 C    18.2     1.9     8.5
63898 201612  2.422  -86.5707   38.8882     4.2    -3.7     0.3     0.3    80.4     4.8 C     5.9    -5.2     0.1
63898 201701  2.422  -86.5707   38.8882     6.6    -1.4     2.6     2.6    97.1     4.1 C     7.6    -2.5     2.4
63898 201702  2.422  -86.5707   38.8882    12.4     1.9     7.1     6.9    51.2     8.7 C    15.3    -0.2     6.7
63898 201703  2.422  -86.5707   38.8882    12.8     2.8     7.8     7.6   111.4    11.5 C    17.6     1.4     8.0
63898 201704  2.422  -86.5707   38.8882    21.2    10.3    15.8    15.8    77.4    16.1 C    25.2     9.0    15.9
63898 201705  2.422  -86.5707   38.8882    22.4    11.8    17.1    17.3   160.2    18.5 C    27.4    10.9    18.1
63898 201706  2.422  -86.5707   38.8882    27.6    15.7    21.6    22.1   168.4    23.4 C    37.0    14.5    24.1
63898 201707  2.422  -86.5707   38.8882    28.8    19.2    24.0    24.0   140.3    21.9 C    35.6    18.1    25.3
